Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Customer Rating
6833,48643,2012-10-18,Medium,14,9171.71,0.06,Delivery Truck,2636.01 USD,808.49,55.3,Laurel Elliston,New Brunswick,Atlantic,Home Office,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Jumbo Drum,0.4,2012-10-20,
6923,49380,2012-05-04,Medium,11,22145.37,0.02,Regular Air,6138.48 USD,1938.02,13.99,Jocasta Rupert,New Brunswick,Atlantic,Consumer,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,2012-05-06,
6946,49607,2009-05-04,Medium,6,1056.6435,0.06,Regular Air,-586.201 USD,205.99,8.99,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,2009-05-05,
6977,49862,2012-09-12,Not Specified,24,75.73,0.07,Regular Air,29.46 USD,3.15,0.5,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Labels,Avery 520,Small Box,0.37,2012-09-14,Poor
7033,50209,2010-09-10,High,34,1863.02,0.03,Express Air,823.26 USD,55.48,6.79,Brendan Sweed,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2010-09-12,
7034,50209,2010-09-10,High,2,53.3,0.0,Regular Air,-46.2 USD,20.89,11.52,Brendan Sweed,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83,2010-09-11,
7066,50432,2009-06-07,Low,7,2161.36,0.02,Delivery Truck,-92.37000000000006 USD,284.98,69.55,Jim Epp,New Brunswick,Atlantic,Small Business,Furniture,Chairs & Chairmats,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,2009-06-12,Poor
7076,50500,2011-09-06,Low,11,64.86,0.0,Regular Air,22.05 USD,5.43,0.95,Lisa DeCherney,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,2011-09-10,
7077,50500,2011-09-06,Low,45,109.39,0.07,Express Air,16.31 USD,2.47,1.02,Lisa DeCherney,New Brunswick,Atlantic,Consumer,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag,0.38,2011-09-06,
7093,50626,2009-10-20,Medium,18,3267.41,0.0,Delivery Truck,248.19 USD,170.98,35.89,Dean Percer,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,2009-10-21,
7094,50626,2009-10-20,Medium,42,26126.92,0.04,Regular Air,9498.6 USD,599.99,24.49,Dean Percer,New Brunswick,Atlantic,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5,2009-10-22,
7099,50657,2011-12-18,High,40,315.45,0.01,Regular Air,-305.877 USD,7.38,11.51,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.36,2011-12-19,
7100,50657,2011-12-18,High,16,60.02,0.1,Express Air,0.9399999999999996 USD,3.71,1.93,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,0.35,2011-12-20,
7101,50657,2011-12-18,High,49,7413.29,0.01,Delivery Truck,1148.23 USD,150.98,16.01,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,2011-12-20,
7108,50725,2010-11-23,Medium,19,2441.1405,0.05,Regular Air,261.963 USD,155.99,8.99,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,R280,Small Box,0.55,2010-11-25,
7170,51175,2012-08-14,High,28,1135.24,0.06,Regular Air,271.81 USD,41.71,4.5,Katherine Hughes,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,0.56,2012-08-14,
7171,51175,2012-08-14,High,3,2136.93,0.04,Regular Air,-2297.48 USD,699.99,24.49,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2012-08-15,
7174,51202,2012-04-13,High,4,30.89,0.06,Regular Air,-19.55 USD,5.78,7.64,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Small Box,0.36,2012-04-15,
7175,51202,2012-04-13,High,34,170.46,0.1,Regular Air,-104.35 USD,5.28,5.66,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,2012-04-14,
7213,51488,2010-05-02,High,31,1561.96,0.03,Regular Air,119.92 USD,50.98,13.66,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.58,2010-05-03,Poor
7271,51873,2009-05-06,High,29,265.92,0.04,Regular Air,79.67 USD,9.11,2.15,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,2009-05-06,
7397,52711,2011-09-23,Not Specified,7,220.79,0.0,Regular Air,-91.51 USD,30.97,4.0,Aimee Bixby,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,2011-09-25,Average
7398,52711,2011-09-23,Not Specified,41,755.19,0.0,Regular Air,81.44 USD,17.67,8.99,Aimee Bixby,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2011-09-25,
7568,54146,2010-10-18,Low,3,124.75,0.06,Regular Air,-112.64 USD,40.96,1.99,Laurel Elliston,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,Fuji 5.2GB DVD-RAM,Small Pack,0.55,2010-10-23,Excellent
7647,54791,2012-12-20,High,42,4273.35,0.07,Regular Air,-892.03 USD,101.41,35.0,Lisa DeCherney,New Brunswick,Atlantic,Corporate,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,0.82,2012-12-22,Excellent
7723,55335,2012-09-15,Not Specified,30,8684.23,0.05,Delivery Truck,1488.77 USD,280.98,35.67,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,2012-09-17,
7759,55525,2009-05-08,Low,1,291.4,0.06,Regular Air,-763.16 USD,300.97,7.18,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,2009-05-08,
7790,55746,2009-06-30,Not Specified,29,324.75,0.07,Regular Air,-36.87 USD,11.29,5.03,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,X-Rack™ File for Hanging Folders,Small Box,0.59,2009-07-02,Poor
7977,57059,2011-06-01,Medium,50,212.12,0.01,Regular Air,-154.62900000000002 USD,3.98,5.26,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,2011-06-03,
8147,58273,2010-06-20,High,31,244.9,0.08,Regular Air,-61.14 USD,8.46,3.62,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2010-06-20,
8210,58693,2009-10-21,Low,50,876.64,0.0,Regular Air,-126.684 USD,15.99,13.18,Bruce Stewart,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2009-10-25,
8228,58818,2009-04-15,Critical,41,998.05,0.01,Regular Air,391.14 USD,22.98,1.99,James Galang,New Brunswick,Atlantic,Consumer,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,0.46,2009-04-16,
8229,58818,2009-04-15,Critical,20,4353.02,0.1,Delivery Truck,661.77 USD,226.67,28.16,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2009-04-17,
8277,59171,2011-09-12,Medium,39,105.07,0.08,Regular Air,9.11 USD,2.88,0.7,Phillip Breyer,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,2011-09-13,Poor
8302,59271,2011-04-25,Not Specified,23,144.03,0.02,Regular Air,-37.04 USD,5.98,5.2,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1992,Small Box,0.36,2011-04-27,Poor
8347,59680,2012-06-18,Critical,15,17.77,0.05,Regular Air,-37.67 USD,0.99,2.96,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Computer Peripherals,"Sony IBM Color Diskettes, 25/Pack",Small Pack,0.61,2012-06-19,
17,97,2010-01-28,Medium,26,75.57,0.03,Regular Air,28.24 USD,2.89,0.5,Craig Yedwab,Yukon,Yukon,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,2010-01-29,
54,323,2009-03-25,Critical,20,108.09,0.07,Regular Air,25.76 USD,5.68,1.39,Dario Medina,Yukon,Yukon,Small Business,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2009-03-27,
367,2562,2012-07-31,Critical,28,64.82,0.02,Regular Air,-32.03 USD,2.12,1.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,2012-08-03,
368,2562,2012-07-31,Critical,6,77.6,0.08,Regular Air,-37.07 USD,11.34,11.25,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Paper,Staples 1 Part Blank Computer Paper,Small Box,0.36,2012-08-02,
601,4099,2012-08-20,Critical,12,122.93,0.04,Regular Air,-6.83 USD,9.78,5.76,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.35,2012-08-23,
602,4099,2012-08-20,Critical,4,47.86,0.0,Regular Air,-17.32 USD,9.48,7.29,Ed Braxton,Yukon,Yukon,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,2012-08-21,Excellent
603,4099,2012-08-20,Critical,39,3607.8505,0.05,Regular Air,784.4939999999999 USD,110.99,8.99,Ed Braxton,Yukon,Yukon,Consumer,Technology,Telephones and Communication,LX 677,Small Box,0.57,2012-08-22,Excellent
770,5509,2009-04-07,Low,11,68.46,0.02,Regular Air,-22.48 USD,5.58,5.3,Ashley Jarboe,Yukon,Yukon,Home Office,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2009-04-12,
771,5509,2009-04-07,Low,21,885.23,0.03,Regular Air,78.98 USD,40.89,18.98,Ashley Jarboe,Yukon,Yukon,Home Office,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,2009-04-14,
1107,8132,2009-05-14,Low,46,229.35,0.08,Express Air,-165.45 USD,4.89,4.93,Benjamin Farhat,Yukon,Yukon,Home Office,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,2009-05-14,
1108,8132,2009-05-14,Low,45,294.86,0.07,Regular Air,-141.12 USD,6.68,6.92,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2009-05-21,
1209,8868,2009-01-28,Low,3,190.45,0.02,Regular Air,-44.05 USD,59.98,3.99,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,2009-02-06,
1210,8868,2009-01-28,Low,34,179.99,0.03,Regular Air,-102.2695 USD,5.18,5.74,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,2009-02-01,Average
1351,9857,2010-05-11,High,50,3615.8405,0.03,Regular Air,1861.353 USD,85.99,3.3,Bruce Degenhardt,Yukon,Yukon,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,0.37,2010-05-13,
1407,10213,2011-02-17,High,12,464.57,0.04,Regular Air,-79.18 USD,39.98,4.0,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2011-02-19,
1505,10884,2009-11-25,Low,24,2525.9875,0.09,Regular Air,416.673 USD,125.99,8.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Telephones and Communication,SC7868i,Small Box,0.55,2009-12-02,
1638,11843,2009-07-17,Medium,42,4993.42,0.03,Delivery Truck,190.14 USD,119.99,56.14,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2009-07-19,
1639,11843,2009-07-17,Medium,9,1059.3,0.05,Regular Air,67.59999999999992 USD,115.79,1.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,2009-07-19,
1679,12099,2009-09-11,Critical,1,17.59,0.06,Express Air,10.85 USD,2.61,0.5,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,2009-09-11,
1680,12099,2009-09-11,Critical,48,308.81,0.01,Regular Air,128.28 USD,6.35,1.02,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.39,2009-09-13,Excellent
1726,12418,2012-02-18,Not Specified,38,299.01,0.09,Regular Air,-142.86 USD,7.98,6.5,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Iris Project Case,Medium Box,0.59,2012-02-20,
1944,13923,2012-07-08,High,39,220.09,0.04,Regular Air,-1795.74 USD,4.48,49.0,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2012-07-10,
1945,13923,2012-07-08,High,49,1220.23,0.0,Regular Air,172.62 USD,22.84,11.54,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1964,Small Box,0.39,2012-07-09,
1946,13923,2012-07-08,High,27,6152.8,0.04,Delivery Truck,554.55 USD,225.02,28.66,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.72,2012-07-10,Average
2028,14439,2012-08-30,High,27,1428.64,0.09,Regular Air,494.26 USD,54.96,10.75,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36,2012-08-31,
2311,16643,2010-04-11,Low,46,441.4,0.06,Regular Air,146.04 USD,10.06,2.06,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,2010-04-15,
2337,16807,2012-01-15,Medium,48,1585.6,0.08,Regular Air,632.13 USD,35.44,4.92,Quincy Jones,Yukon,Yukon,Small Business,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,0.38,2012-01-16,
2342,16864,2012-10-29,Not Specified,42,12837.11,0.05,Delivery Truck,1881.76 USD,320.64,43.57,Cindy Chapman,Yukon,Yukon,Consumer,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.63,2012-10-29,
2494,18147,2009-07-17,Not Specified,42,82.03,0.0,Regular Air,-15.5595 USD,1.88,1.49,Bruce Degenhardt,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,2009-07-18,
2617,18918,2012-10-27,Not Specified,7,6362.94,0.1,Regular Air,-221.7804 USD,999.99,13.99,Quincy Jones,Yukon,Yukon,Corporate,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,0.36,2012-10-28,
2638,19104,2010-08-10,High,48,5085.907,0.03,Regular Air,1366.686 USD,125.99,8.08,Quincy Jones,Yukon,Yukon,Small Business,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2010-08-12,
2659,19207,2012-03-15,Not Specified,23,66.02,0.1,Regular Air,10.88 USD,3.08,0.99,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 511,Small Box,0.37,2012-03-17,
2660,19207,2012-03-15,Not Specified,11,15.53,0.0,Regular Air,-5.92 USD,1.26,0.7,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2012-03-16,Excellent
2747,19840,2010-05-24,Critical,25,8270.57,0.08,Delivery Truck,2851.46 USD,400.97,48.26,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2010-05-27,
2760,19943,2009-11-24,Critical,16,1959.92,0.07,Delivery Truck,-374.96 USD,124.49,51.94,Benjamin Patterson,Yukon,Yukon,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2009-11-25,
2779,20066,2012-09-02,Critical,16,524.25,0.0,Regular Air,124.18 USD,30.98,8.74,Anna Chung,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1979,Small Box,0.4,2012-09-04,
2859,20615,2012-04-15,Medium,29,151.09,0.02,Express Air,4.59 USD,4.76,3.01,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,0.36,2012-04-16,
2892,20864,2011-12-06,High,19,251.45,0.06,Regular Air,90.0 USD,13.4,4.95,Dianna Vittorini,Yukon,Yukon,Corporate,Furniture,Office Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Small Pack,0.37,2011-12-08,
2893,20868,2010-10-09,Low,9,1609.19,0.03,Regular Air,188.91 USD,178.47,19.99,Rob Williams,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,2010-10-16,
2983,21541,2009-10-08,Not Specified,43,3044.7,0.04,Delivery Truck,-78.36 USD,70.98,26.74,Quincy Jones,Yukon,Yukon,Corporate,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2009-10-10,
3158,22661,2010-09-26,Not Specified,11,18.26,0.05,Regular Air,-3.89 USD,1.68,0.7,Dianna Vittorini,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Newell 308,Wrap Bag,0.6,2010-09-29,
3162,22689,2011-10-09,Low,39,2405.0,0.1,Regular Air,696.17 USD,67.84,0.99,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58,2011-10-11,
3263,23361,2010-07-03,Critical,2,3.23,0.06,Regular Air,-2.73 USD,1.26,0.7,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2010-07-04,
3264,23361,2010-07-03,Critical,36,2861.66,0.04,Regular Air,-921.68 USD,80.98,35.0,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2010-07-04,
3265,23361,2010-07-03,Critical,7,373.2775,0.07,Regular Air,-204.93 USD,65.99,5.26,Benjamin Patterson,Yukon,Yukon,Corporate,Technology,Telephones and Communication,8860,Small Box,0.56,2010-07-03,
3278,23427,2011-08-08,Low,30,442.76,0.09,Regular Air,-17.112000000000002 USD,15.01,8.4,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,2011-08-15,Average
3323,23751,2009-03-18,Medium,44,10364.36,0.01,Delivery Truck,1049.03 USD,220.98,64.66,Ricardo Block,Yukon,Yukon,Corporate,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2009-03-19,
3348,23943,2011-06-23,Critical,24,376.53,0.03,Regular Air,3.44 USD,15.94,5.45,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,2011-06-25,
3450,24608,2012-08-14,Medium,50,197.36,0.07,Regular Air,-43.5045 USD,4.18,2.99,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Avery® Durable Slant Ring Binders With Label Holder,Small Box,0.37,2012-08-15,Excellent
3579,25507,2009-08-05,Not Specified,8,555.2,0.06,,-267.86 USD,64.65,35.0,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,2009-08-06,Average
3580,25509,2009-05-22,Critical,43,212.28,0.06,Regular Air,-103.224 USD,4.98,4.95,Quincy Jones,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,2009-05-24,
3631,25952,2010-09-04,High,50,2864.1005,0.03,Regular Air,697.8240000000001 USD,65.99,8.99,Ed Braxton,Yukon,Yukon,Home Office,Technology,Telephones and Communication,i270,Small Box,0.55,2010-09-05,
3681,26336,2012-05-26,High,45,2752.68,0.04,Regular Air,430.32 USD,62.18,12.78,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Fellowes Mobile File Cart, Black",Small Box,0.58,2012-05-27,
3865,27558,2011-07-07,Not Specified,21,423.24,0.1,Regular Air,128.8345 USD,21.38,2.99,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Binders and Binder Accessories,Trimflex™ Flexible Post Binders,Small Box,0.37,2011-07-08,
3922,27969,2010-06-08,Low,32,687.47,0.1,Delivery Truck,-1533.15 USD,20.98,53.03,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2010-06-13,
4279,30469,2012-12-25,Not Specified,46,304.26,0.1,Regular Air,28.93 USD,7.08,2.35,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,2012-12-27,
4409,31460,2012-08-26,High,9,990.67,0.08,Regular Air,-365.32 USD,110.98,35.0,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,"Carina Mini System Audio Rack, Model AR050B",Large Box,0.82,2012-08-28,
4487,31939,2011-06-25,High,13,1506.8375,0.07,Regular Air,-75.009 USD,140.99,4.2,Ashley Jarboe,Yukon,Yukon,Small Business,Technology,Telephones and Communication,7160,Small Box,0.59,2011-06-27,
4760,33826,2010-12-19,Low,13,185.83,0.03,Regular Air,58.16 USD,14.34,5.0,Ashley Jarboe,Yukon,Yukon,Small Business,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,2010-12-23,
4868,34659,2012-11-19,High,42,259.43,0.0,Regular Air,-52.5205 USD,5.77,4.97,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Binders and Binder Accessories,Avery Binding System Hidden Tab™ Executive Style Index Sets,Small Box,0.35,2012-11-21,
