Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Shipping Cost (log),Unit Price (log)
2009-11-30,Low,2.0,55.6,0.06,Regular Air,-52.54,Kelly Lampkin,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,2009-12-05,3.912023005428146,1.4469189829363254
2009-12-12,High,31.0,203.53,0.06,Regular Air,-101.28,Maxwell Schwartz,Saskachewan,Prarie,Corporate,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,2009-12-13,2.0706530356467567,2.038619547159581
2011-04-07,Low,36.0,260.13,0.0,Regular Air,-133.98,Chuck Clark,Alberta,West,Corporate,Office Supplies,Paper,Xerox 217,Small Box,0.37,2011-04-11,2.2181159363675955,2.012232791986386
2010-11-07,Critical,22.0,129.62,0.05,Regular Air,4.41,Beth Thompson,Nunavut,Nunavut,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.36,2010-11-08,1.3962446919730587,1.9286186519452522
2011-11-26,High,23.0,262.31,0.04,Express Air,27.55,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box,0.36,2011-11-27,1.8325814637483102,2.492378664626701
2009-12-29,Low,24.0,133.94,0.08,Express Air,45.0,Henry Goldwyn,Manitoba,Prarie,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,2010-01-03,0.6931471805599453,1.922787731634459
2011-11-16,High,24.0,39.69,0.05,Regular Air,-1.78,Karl Brown,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,2011-11-17,0.6931471805599453,0.9858167945227653
2009-08-27,Low,12.0,190.73,0.1,Regular Air,-69.6435,Joni Wasserman,Yukon,Yukon,Consumer,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,2009-08-27,2.341805806147327,2.8326249356838407
2012-09-07,Medium,26.0,967.41,0.03,Regular Air,26.64,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1880,Small Box,0.38,2012-09-09,3.0440461338325413,3.5956670723917576
2012-07-26,Low,8.0,138.24,0.03,Regular Air,-60.04,Harry Marie,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,2012-08-02,2.084429083190875,2.8758219768814333
2011-10-23,Not Specified,44.0,1102.28,0.03,Regular Air,389.61,Scot Coram,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,2011-10-23,2.0425181875752383,3.218475744846861
2012-03-30,Critical,14.0,304.65,0.1,Regular Air,24.2,Barry Gonzalez,Quebec,Quebec,Small Business,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,2012-04-02,2.2321626286975,3.1346242724206097
2011-06-21,Critical,8.0,178.78,0.02,Regular Air,-28.34,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Small Pack,0.46,2011-06-22,2.301584592660462,3.055886196373738
2009-07-06,Medium,20.0,525.78,0.03,Regular Air,180.64,Vivian Mathis,Quebec,Quebec,Home Office,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,Small Box,0.49,2009-07-07,2.0706530356467567,3.3134584673541485
2011-05-18,High,29.0,156.7,0.06,Regular Air,-76.64,Janet Lee,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1981,Small Box,0.4,2011-05-20,1.8825138324965192,1.8373699804801074
2010-07-13,Low,50.0,274.04,0.1,Express Air,-243.869,Gary McGarr,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.36,2010-07-18,2.1482677326096886,1.8531680973566984
2009-11-29,Critical,20.0,307.46,0.02,Regular Air,4.91,Chris Selesnick,Ontario,Ontario,Home Office,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,2009-12-01,2.128231705849268,2.7459880404426023
2012-05-06,Low,41.0,607.13,0.1,Regular Air,274.66,Vivek Grady,Ontario,Ontario,Home Office,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,2012-05-13,0.8712933659434192,2.813610696762703
2009-12-17,High,23.0,39.13,0.1,Regular Air,-23.14,Astrea Jones,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-12-18,0.9439058989071285,0.9858167945227653
2009-09-19,High,37.0,321.3,0.0,Regular Air,-47.23,Toby Knight,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2009-09-20,1.3428648031925547,2.21046980408624
2009-09-18,High,28.0,739.94,0.01,Regular Air,370.23,Katrina Bavinger,Ontario,Ontario,Consumer,Office Supplies,Envelopes,Quality Park Security Envelopes,Small Box,0.38,2009-09-19,0.8712933659434192,3.3021134234382563
2010-10-16,Not Specified,47.0,231.29,0.09,Express Air,-147.8555,Noel Staavos,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,2010-10-18,1.8991179875485544,1.776645831418007
2010-04-22,Low,11.0,231.27,0.03,Regular Air,89.29,Joel Jenkins,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,2010-04-24,2.0373166153791646,3.055886196373738
2012-11-01,Critical,45.0,1103.73,0.0,Regular Air,189.28,Darren Powers,Alberta,West,Corporate,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,2012-11-02,2.149433913499871,3.177220149599368
2010-09-13,Low,20.0,984.6315,0.0,Regular Air,-129.14,Annie Thurman,Alberta,West,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2010-09-20,1.791759469228055,4.0428758138469085
2012-10-24,Critical,6.0,54.28,0.01,Express Air,-11.98,Christine Abelman,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2012-10-26,1.827769906751088,1.979621206397625
2009-06-08,Low,2.0,10.48,0.02,Regular Air,-5.65,Pauline Webber,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2009-06-08,0.5364933705145685,1.7647307968401358
2012-02-16,Critical,8.0,21.99,0.02,Regular Air,4.63,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Labels,Avery 479,Small Box,0.39,2012-02-18,0.4054651081081644,1.2837077723447896
2010-06-10,Not Specified,19.0,163.75,0.0,Regular Air,23.61,Steve Nguyen,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,2010-06-12,1.7833912195575383,2.192770226986839
2012-09-23,Low,21.0,535.57,0.05,Regular Air,131.05,Valerie Takahito,Saskachewan,Prarie,Consumer,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,2012-09-25,2.301584592660462,3.2726061472891685
2011-02-21,Medium,7.0,525.555,0.04,Regular Air,-60.665,Kelly Williams,Alberta,West,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2011-02-23,0.8109302162163288,4.46579316951945
2012-02-21,Medium,7.0,271.27,0.05,Regular Air,71.31,Matt Hagelstein,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Wrap Bag,0.67,2012-02-22,2.7073833121145063,3.6617651616223643
2012-08-09,Low,41.0,429.28,0.06,Regular Air,-168.95,Giulietta Baptist,Prince Edward Island,Atlantic,Home Office,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,2012-08-14,2.0149030205422647,2.482403519569882
2009-07-16,High,27.0,636.7,0.1,Regular Air,-29.9115,Nora Pelletier,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2009-07-17,2.637627736805664,3.255014871484074
2011-12-04,Critical,5.0,54.8,0.0,Regular Air,-15.3,Janet Molinari,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2011-12-04,1.095273387402595,2.377692565480851
2009-07-26,Low,14.0,142.81,0.01,Regular Air,39.64,Shahid Shariari,British Columbia,West,Consumer,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,2009-07-28,1.184789984909162,2.410542234499138
2010-10-07,High,30.0,688.02,0.06,Regular Air,154.99,Lori Olson,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,2010-10-09,2.149433913499871,3.177220149599368
2010-01-22,Critical,2.0,59.93,0.09,Regular Air,-147.81,Barbara Fisher,British Columbia,West,Small Business,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,2010-01-24,1.6094379124341003,3.4572626055951043
2011-01-09,High,8.0,381.69,0.04,Regular Air,256.18,Maribeth Yedwab,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,2011-01-09,2.050270164379556,3.869950229006238
2010-12-12,Medium,5.0,173.62,0.09,Delivery Truck,-88.64,Mark Cousins,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,2010-12-14,3.005187432324746,3.5536323047059106
2012-04-18,Not Specified,16.0,68.45,0.08,Regular Air,-57.8795,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2012-04-20,1.8578592709325787,1.6563214983329508
2010-10-12,Critical,9.0,90.37,0.05,Regular Air,-374.82,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2010-10-14,3.912023005428146,1.7011051009599243
2010-11-18,Not Specified,33.0,208.05,0.01,Regular Air,46.01,Brenda Bowman,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,0.6,2010-11-19,0.6729444732424258,1.943048916774281
2012-12-24,Not Specified,7.0,51.03,0.09,Regular Air,-21.3785,Maurice Satty,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,2012-12-26,1.8687205103641835,2.0554049638515943
2010-01-16,Critical,6.0,29.19,0.03,Regular Air,0.646,Chad McGuire,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders,Small Box,0.39,2010-01-17,0.9122827104766162,1.7029282555214393
2012-06-02,Not Specified,33.0,584.511,0.05,Regular Air,-95.975,Annie Thurman,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,2012-06-04,1.4586150226995167,3.09058780456667
2011-01-06,Low,16.0,108.73,0.04,Regular Air,-22.21,Christine Sundaresam,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2011-01-13,1.827769906751088,1.979621206397625
2009-12-05,Low,20.0,102.61,0.09,Regular Air,-92.01,Ashley Jarboe,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2009-12-07,2.1329823086078656,1.7884205679625405
2010-08-18,Medium,14.0,102.04,0.05,Express Air,-47.67,Darren Powers,Alberta,West,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,2010-08-19,2.124653884501384,2.012232791986386
2010-09-21,Critical,7.0,54.23,0.08,Regular Air,-16.46,Tom Prescott,Yukon,Yukon,Small Business,Office Supplies,Paper,Southworth Structures Collection™,Small Box,0.35,2010-09-22,1.8671761085128091,2.1138429683971682
2009-06-01,High,4.0,24.32,0.05,Express Air,-2.97,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,2009-06-02,0.5306282510621704,1.7422190236679187
2009-11-14,Medium,48.0,777.76,0.02,Regular Air,63.46,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,2009-11-15,1.864080130807681,2.8296776892239084
2011-04-18,High,27.0,151.38,0.04,Regular Air,-55.61,Bradley Nguyen,Quebec,Quebec,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2011-04-19,1.840549633397487,1.884034745337226
2010-09-05,Not Specified,11.0,43.57,0.09,Regular Air,6.7,Becky Pak,Alberta,West,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,2010-09-05,0.688134638736401,1.635105659182678
2012-08-12,Low,36.0,161.56,0.0,Regular Air,59.67,Maya Herman,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,2012-08-17,0.688134638736401,1.635105659182678
2009-11-30,Low,21.0,470.79,0.04,Regular Air,-80.109,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,2009-12-07,2.7788192719904172,3.1518809560439225
2011-01-11,Critical,23.0,757.91,0.02,Regular Air,-16.05,Anthony Garverick,Yukon,Yukon,Small Business,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,2011-01-11,1.6094379124341003,3.4647979630717503
2012-10-28,Low,38.0,572.74,0.0,Regular Air,53.312,Darren Koutras,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,2012-10-28,2.1004689088719113,2.7376090033437546
2010-11-14,Low,28.0,574.99,0.06,Regular Air,-148.87,Harry Marie,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2010-11-19,2.0149030205422647,3.089677886396519
2011-04-26,Low,46.0,400.25,0.02,Regular Air,-37.5,Joni Blumstein,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2011-04-26,1.5303947050936475,2.247072383063787
2009-05-01,Critical,49.0,334.29,0.01,Regular Air,-157.28,Randy Ferguson,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,2009-05-03,2.124653884501384,2.012232791986386
2009-07-21,Not Specified,25.0,358.78,0.1,Express Air,-76.9,John Lucas,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,2009-07-23,2.162172939277301,2.7713379403381286
2011-11-20,Medium,19.0,305.68,0.1,Express Air,128.17,Beth Fritzler,Saskachewan,Prarie,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,2011-11-21,0.8712933659434192,2.8178010650613294
2012-09-15,High,29.0,321.95,0.03,Express Air,20.76,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,2012-09-15,1.4747630091074988,2.4832385926873033
2009-04-21,Low,12.0,382.29,0.05,Express Air,61.47,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1951,Small Box,0.4,2009-04-21,2.3204250111223765,3.4651107074058083
2012-08-09,High,11.0,131.12,0.03,Regular Air,-24.8055,Brian DeCherney,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,2012-08-09,2.102913897864978,2.5257286443082556
2012-11-26,Not Specified,4.0,42.77,0.04,Regular Air,-1.19,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,2012-11-27,1.184789984909162,2.410542234499138
2012-01-31,Low,43.0,270.56,0.09,Regular Air,-140.48,Jennifer Ferguson,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 204,Small Box,0.37,2012-02-05,2.061786606441115,2.012232791986386
2011-05-09,Not Specified,23.0,116.56,0.04,Regular Air,50.66,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,2011-05-11,0.3987761199573678,1.7884205679625405
2012-01-27,Low,22.0,247.45,0.0,Regular Air,-133.18,Erica Smith,Alberta,West,Small Business,Furniture,Office Furnishings,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Small Box,0.57,2012-02-03,2.604170070614818,2.3960754360813845
2010-11-04,Critical,35.0,209.63,0.01,Regular Air,43.53,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2010-11-06,0.7884573603642702,1.922787731634459
2010-04-02,Medium,20.0,193.7,0.06,Regular Air,-14.99,Aleksandra Gannaway,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,0.47,2010-04-03,1.7613002617433464,2.3841650799864684
2010-03-21,High,18.0,167.53,0.05,Regular Air,-9.568,Fred Harton,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2010-03-22,1.8870696490323797,2.2874714551839976
2011-02-21,Critical,30.0,164.41,0.0,Regular Air,-128.52,Deanra Eno,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,0.38,2011-02-22,2.1447610078004784,1.7884205679625405
2009-06-15,Not Specified,10.0,784.08,0.02,Delivery Truck,-222.77,Chuck Sachs,Quebec,Quebec,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,2009-06-16,3.865769620910684,4.276388302650885
2009-08-27,Medium,18.0,986.24,0.02,Express Air,68.9,Neil Knudson,British Columbia,West,Corporate,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Small Box,0.62,2009-08-28,1.8718021769015913,4.0069694827371
2010-11-29,Not Specified,37.0,438.07,0.0,Express Air,12.06,Sarah Brown,Alberta,West,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2010-12-01,1.7047480922384253,2.4756977107026907
2011-09-11,Critical,4.0,103.9,0.07,Express Air,-19.26,Khloe Miller,Nova Scotia,Atlantic,Home Office,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,2011-09-13,2.149433913499871,3.177220149599368
2012-12-11,High,29.0,104.7,0.09,Regular Air,42.16,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 52,Small Box,0.38,2012-12-12,0.4054651081081644,1.545432582458188
2009-10-28,High,29.0,172.98,0.08,Regular Air,-59.75,Max Ludwig,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,2009-10-28,1.8656293177945105,1.943048916774281
2011-10-24,Critical,30.0,532.11,0.01,Express Air,59.47,Gary Zandusky,Ontario,Ontario,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Small Box,0.38,2011-10-25,2.211565694606877,2.8942531046041373
2012-11-19,High,42.0,259.43,0.0,Regular Air,-52.5205,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Binders and Binder Accessories,Avery Binding System Hidden Tab™ Executive Style Index Sets,Small Box,0.35,2012-11-21,1.7867469274045107,1.9125010869241836
2012-01-20,Low,28.0,697.5,0.02,Regular Air,169.89,Shahid Shariari,British Columbia,West,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,2012-01-24,1.9878743481543455,3.218475744846861
2011-07-29,Not Specified,13.0,589.78,0.0,Regular Air,225.2585,Frank Olsen,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,2011-07-29,1.3837912309017721,3.7796338173824005
2009-05-21,Critical,7.0,19.36,0.04,Express Air,-1.0,Astrea Jones,Newfoundland,Atlantic,Corporate,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,2009-05-22,0.5306282510621704,1.091923300517313
2012-08-04,Critical,23.0,91.94,0.01,Regular Air,-10.11,Maxwell Schwartz,Saskachewan,Prarie,Corporate,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,2012-08-05,1.0986122886681096,1.599387576580599
2011-06-22,Not Specified,50.0,804.14,0.1,Regular Air,-25.27,Laurel Elliston,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2011-06-23,2.301584592660462,2.9269179575536315
